frame,time,faces_detected_count,042_detected,042_tl_x,042_tl_y,042_br_x,042_br_y,043_detected,043_tl_x,043_tl_y,043_br_x,043_br_y,044_detected,044_tl_x,044_tl_y,044_br_x,044_br_y,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y
16141,08:34.020,2,True,90,537,315,804,True,1886,396,2080,624,False,,,,,False,,,,
16156,08:34.497,2,True,193,605,403,859,True,1951,455,2150,678,False,,,,,False,,,,
16171,08:34.975,1,True,614,569,785,796,False,,,,,False,,,,,False,,,,
16186,08:35.453,2,True,515,653,692,881,True,2253,482,2449,719,False,,,,,False,,,,
16201,08:35.930,2,True,168,664,377,926,True,1900,512,2096,738,False,,,,,False,,,,
16216,08:36.408,2,True,450,651,631,884,True,2185,485,2408,725,False,,,,,False,,,,
16231,08:36.886,1,True,664,618,827,840,False,,,,,False,,,,,False,,,,
16246,08:37.363,1,True,920,655,1075,870,False,,,,,False,,,,,False,,,,
16261,08:37.841,1,True,878,684,1033,892,False,,,,,False,,,,,False,,,,
16276,08:38.319,2,True,327,782,519,1025,True,2037,612,2245,844,False,,,,,False,,,,
16291,08:38.796,1,False,,,,,True,1628,638,1794,839,False,,,,,False,,,,
16306,08:39.274,1,False,,,,,True,1545,653,1710,853,False,,,,,False,,,,
16321,08:39.752,1,False,,,,,True,1602,601,1765,798,False,,,,,False,,,,
16336,08:40.229,1,True,697,654,852,875,False,,,,,False,,,,,False,,,,
16351,08:40.707,1,True,596,757,757,977,False,,,,,False,,,,,False,,,,
16366,08:41.185,2,True,325,846,516,1096,True,2031,756,2240,979,False,,,,,False,,,,
16381,08:41.662,2,True,50,858,281,1132,True,1837,744,2023,964,False,,,,,False,,,,
16396,08:42.140,2,True,50,796,279,1067,True,1828,709,2012,918,False,,,,,False,,,,
16411,08:42.618,2,True,98,789,319,1053,True,1841,705,2027,919,False,,,,,False,,,,
16426,08:43.096,2,True,-85,786,143,1063,True,1717,711,1890,920,False,,,,,False,,,,
16441,08:43.573,2,True,-54,848,179,1124,True,1740,764,1915,974,False,,,,,False,,,,
16456,08:44.051,1,True,598,759,765,985,False,,,,,False,,,,,False,,,,
16471,08:44.529,1,True,655,765,818,988,False,,,,,False,,,,,False,,,,
16486,08:45.006,1,False,,,,,True,1647,656,1813,866,False,,,,,False,,,,
16501,08:45.484,2,True,-20,666,180,933,True,1741,591,1915,801,False,,,,,False,,,,
16516,08:45.962,2,True,-83,648,91,899,True,1693,533,1863,742,False,,,,,False,,,,
16531,08:46.439,2,True,36,585,248,844,True,1808,497,1990,710,False,,,,,False,,,,
16546,08:46.917,2,True,90,535,294,786,True,1860,441,2047,667,False,,,,,False,,,,
16561,08:47.395,2,True,126,529,328,783,True,1889,438,2082,663,False,,,,,False,,,,
16576,08:47.872,2,True,161,607,359,861,True,1909,500,2104,724,False,,,,,False,,,,
16591,08:48.350,2,True,151,525,358,771,True,1938,416,2140,642,False,,,,,False,,,,
16606,08:48.828,2,True,175,673,376,922,True,1906,516,2101,739,False,,,,,False,,,,
16621,08:49.305,2,True,191,706,396,959,True,1931,555,2131,782,False,,,,,False,,,,
16636,08:49.783,2,True,238,597,440,847,True,2006,460,2215,697,False,,,,,False,,,,
16651,08:50.261,2,True,250,671,445,918,True,1977,537,2180,766,False,,,,,False,,,,
16666,08:50.738,2,True,230,742,431,987,True,1935,576,2135,798,False,,,,,False,,,,
16681,08:51.216,2,True,239,679,448,931,True,1986,543,2193,767,False,,,,,False,,,,
16696,08:51.694,2,True,451,755,637,993,True,2195,616,2420,850,False,,,,,False,,,,
16711,08:52.172,2,True,548,739,722,969,True,2287,632,2471,854,False,,,,,False,,,,
16726,08:52.649,1,True,789,703,947,920,False,,,,,False,,,,,False,,,,
16741,08:53.127,1,True,728,701,889,915,False,,,,,False,,,,,False,,,,
16756,08:53.605,2,True,402,712,588,951,True,2139,608,2355,844,False,,,,,False,,,,
16771,08:54.082,2,True,293,795,485,1041,True,2005,684,2210,917,False,,,,,False,,,,
16786,08:54.560,2,True,166,812,379,1070,True,1916,699,2110,922,False,,,,,False,,,,
16801,08:55.038,2,True,131,811,341,1031,True,1867,687,2056,900,False,,,,,False,,,,
16816,08:55.515,1,False,,,,,True,1718,615,1894,828,False,,,,,False,,,,
16831,08:55.993,1,False,,,,,True,1747,482,1923,699,False,,,,,False,,,,
16846,08:56.471,1,False,,,,,True,1722,512,1895,720,False,,,,,False,,,,
16861,08:56.948,2,True,251,581,451,830,True,1983,469,2185,700,False,,,,,False,,,,
16876,08:57.426,2,True,184,644,385,895,True,1912,507,2108,730,False,,,,,False,,,,
16891,08:57.904,2,True,-71,657,152,928,True,1708,548,1885,757,False,,,,,False,,,,
16906,08:58.381,2,True,-14,705,212,972,True,1755,618,1931,834,False,,,,,False,,,,
16921,08:58.859,2,True,-4,665,224,933,True,1773,586,1950,801,False,,,,,False,,,,
16936,08:59.337,2,True,78,641,304,895,True,1850,554,2034,777,False,,,,,False,,,,
16951,08:59.814,1,True,722,655,880,861,False,,,,,False,,,,,False,,,,
16966,09:00.292,1,True,849,656,1002,863,False,,,,,False,,,,,False,,,,
16981,09:00.770,1,True,913,653,1065,853,False,,,,,False,,,,,False,,,,
16996,09:01.247,1,True,957,650,1105,857,False,,,,,False,,,,,False,,,,
17011,09:01.725,1,True,964,655,1114,858,False,,,,,False,,,,,False,,,,
17026,09:02.203,1,True,977,665,1126,869,False,,,,,False,,,,,False,,,,
17041,09:02.681,1,True,971,652,1119,849,False,,,,,False,,,,,False,,,,
17056,09:03.158,1,True,961,648,1110,854,False,,,,,False,,,,,False,,,,
17071,09:03.636,1,True,948,651,1098,856,False,,,,,False,,,,,False,,,,
17086,09:04.114,1,True,933,627,1083,842,False,,,,,False,,,,,False,,,,
17101,09:04.591,1,True,948,661,1098,865,False,,,,,False,,,,,False,,,,
17116,09:05.069,1,True,935,641,1086,849,False,,,,,False,,,,,False,,,,
17131,09:05.547,1,True,884,643,1036,848,False,,,,,False,,,,,False,,,,
17146,09:06.024,1,True,817,672,973,884,False,,,,,False,,,,,False,,,,
17161,09:06.502,1,True,818,714,974,924,False,,,,,False,,,,,False,,,,
17176,09:06.980,2,True,233,733,431,981,True,1957,591,2157,823,False,,,,,False,,,,
17191,09:07.457,2,True,158,712,355,957,True,1867,559,2058,775,False,,,,,False,,,,
17206,09:07.935,2,True,286,666,467,908,True,1981,498,2186,732,False,,,,,False,,,,
17221,09:08.413,2,True,423,699,603,935,True,2141,524,2370,773,False,,,,,False,,,,
17236,09:08.890,2,True,438,666,618,900,True,2173,492,2397,735,False,,,,,False,,,,
17251,09:09.368,2,True,464,646,642,875,True,2226,475,2437,709,False,,,,,False,,,,
17266,09:09.846,2,True,489,724,665,956,True,2234,527,2442,760,False,,,,,False,,,,
17281,09:10.323,2,True,477,719,655,952,True,2222,524,2433,756,False,,,,,False,,,,
17296,09:10.801,2,True,485,690,663,921,True,2232,484,2446,721,False,,,,,False,,,,
17311,09:11.279,2,True,468,655,648,886,True,2216,436,2441,679,False,,,,,False,,,,
17326,09:11.757,2,True,463,627,644,861,True,2208,420,2417,657,False,,,,,False,,,,
17341,09:12.234,2,True,440,606,620,844,True,2193,402,2416,637,False,,,,,False,,,,
17356,09:12.712,2,True,475,615,656,850,True,2238,455,2448,696,False,,,,,False,,,,
17371,09:13.190,2,True,443,633,625,868,True,2205,435,2431,676,False,,,,,False,,,,
17386,09:13.667,2,True,383,624,564,854,True,2103,406,2334,664,False,,,,,False,,,,
17401,09:14.145,2,True,340,661,523,896,True,2048,445,2264,691,False,,,,,False,,,,
17416,09:14.623,2,True,161,763,370,1019,True,1886,551,2082,775,False,,,,,False,,,,
17431,09:15.100,1,True,600,686,770,915,False,,,,,False,,,,,False,,,,
17446,09:15.578,1,True,562,649,736,880,False,,,,,False,,,,,False,,,,
17461,09:16.056,1,True,627,630,793,851,False,,,,,False,,,,,False,,,,
17476,09:16.533,1,True,816,645,971,859,False,,,,,False,,,,,False,,,,
17491,09:17.011,1,True,809,668,968,889,False,,,,,False,,,,,False,,,,
17506,09:17.489,1,True,788,685,947,902,False,,,,,False,,,,,False,,,,
17521,09:17.966,1,True,762,707,910,919,False,,,,,False,,,,,False,,,,
17536,09:18.444,1,True,694,713,841,934,False,,,,,False,,,,,False,,,,
17551,09:18.922,1,True,760,693,911,905,False,,,,,False,,,,,False,,,,
17566,09:19.399,1,True,850,684,1000,891,False,,,,,False,,,,,False,,,,
17581,09:19.877,2,True,219,923,429,1183,True,1947,766,2148,979,False,,,,,False,,,,
17596,09:20.355,2,True,-5,872,226,1146,True,1788,715,1968,929,False,,,,,False,,,,
17611,09:20.833,2,True,293,765,491,1018,True,2043,622,2250,850,False,,,,,False,,,,
17626,09:21.310,2,True,459,723,640,966,True,2226,607,2442,831,False,,,,,False,,,,
17641,09:21.788,1,True,549,703,722,938,False,,,,,False,,,,,False,,,,
17656,09:22.266,1,True,560,675,734,908,False,,,,,False,,,,,False,,,,
17671,09:22.743,1,True,542,658,717,890,False,,,,,False,,,,,False,,,,
17686,09:23.221,1,True,532,651,709,883,False,,,,,False,,,,,False,,,,
17701,09:23.699,2,True,440,576,625,814,True,2229,385,2447,623,False,,,,,False,,,,
17716,09:24.176,2,True,492,550,662,782,True,2255,390,2459,627,False,,,,,False,,,,
17731,09:24.654,2,True,476,621,645,849,True,2223,444,2444,680,False,,,,,False,,,,
17746,09:25.132,2,True,482,578,653,807,True,2242,396,2446,631,False,,,,,False,,,,
17761,09:25.609,2,True,463,558,635,788,True,2242,395,2450,631,False,,,,,False,,,,
17776,09:26.087,2,True,431,642,607,874,True,2184,462,2411,697,False,,,,,False,,,,
17791,09:26.565,2,True,-83,644,123,906,True,1737,486,1914,701,False,,,,,False,,,,
17806,09:27.042,2,True,44,653,260,913,True,1845,498,2035,714,False,,,,,False,,,,
17821,09:27.520,2,True,162,659,365,913,True,1932,491,2135,711,False,,,,,False,,,,
17836,09:27.998,1,True,464,419,641,660,False,,,,,False,,,,,False,,,,
17851,09:28.475,1,True,552,610,722,841,False,,,,,False,,,,,False,,,,
17866,09:28.953,1,True,537,595,712,825,False,,,,,False,,,,,False,,,,
17881,09:29.431,2,True,406,637,589,870,True,2187,428,2412,669,False,,,,,False,,,,
17896,09:29.909,2,True,306,692,502,942,True,2074,476,2301,718,False,,,,,False,,,,
17911,09:30.386,2,True,312,694,511,946,True,2091,477,2320,723,False,,,,,False,,,,
17926,09:30.864,2,True,288,679,492,930,True,2070,465,2298,703,False,,,,,False,,,,
17941,09:31.342,2,True,223,683,434,938,True,2016,476,2231,712,False,,,,,False,,,,
17956,09:31.819,2,True,170,685,392,945,True,1967,477,2173,707,False,,,,,False,,,,
17971,09:32.297,2,True,198,683,411,937,True,1990,481,2198,711,False,,,,,False,,,,
17986,09:32.775,2,True,202,678,417,934,True,1994,473,2204,704,False,,,,,False,,,,
18001,09:33.252,2,True,210,677,424,933,True,2002,469,2212,704,False,,,,,False,,,,
18016,09:33.730,2,True,226,671,436,923,True,2018,453,2229,688,False,,,,,False,,,,
18031,09:34.208,2,True,224,667,434,919,True,2019,452,2228,685,False,,,,,False,,,,
18046,09:34.685,2,True,295,664,494,912,True,2071,495,2295,732,False,,,,,False,,,,
18061,09:35.163,1,True,917,675,1077,894,False,,,,,False,,,,,False,,,,
18076,09:35.641,1,True,898,682,1054,893,False,,,,,False,,,,,False,,,,
18091,09:36.118,1,True,830,679,992,892,False,,,,,False,,,,,False,,,,
18106,09:36.596,1,True,834,677,994,888,False,,,,,False,,,,,False,,,,
18121,09:37.074,1,True,844,685,1006,893,False,,,,,False,,,,,False,,,,
18136,09:37.551,1,True,853,677,1014,888,False,,,,,False,,,,,False,,,,
18151,09:38.029,1,True,856,674,1015,884,False,,,,,False,,,,,False,,,,
18166,09:38.507,1,True,857,670,1016,881,False,,,,,False,,,,,False,,,,
18181,09:38.985,1,True,856,673,1013,890,False,,,,,False,,,,,False,,,,
18196,09:39.462,1,True,822,672,981,885,False,,,,,False,,,,,False,,,,
18211,09:39.940,1,True,712,692,879,912,False,,,,,False,,,,,False,,,,
18226,09:40.418,1,True,613,680,784,903,False,,,,,False,,,,,False,,,,
18241,09:40.895,1,True,612,676,785,900,False,,,,,False,,,,,False,,,,
18256,09:41.373,1,True,601,676,774,898,False,,,,,False,,,,,False,,,,
18271,09:41.851,1,True,589,674,764,899,False,,,,,False,,,,,False,,,,
18286,09:42.328,1,True,614,663,773,884,False,,,,,False,,,,,False,,,,
18301,09:42.806,1,True,626,661,781,882,False,,,,,False,,,,,False,,,,
18316,09:43.284,1,True,620,658,777,878,False,,,,,False,,,,,False,,,,
18331,09:43.761,1,True,619,658,777,879,False,,,,,False,,,,,False,,,,
18346,09:44.239,2,True,332,736,514,977,True,2058,516,2277,754,False,,,,,False,,,,
18361,09:44.717,1,False,,,,,True,1542,618,1706,816,False,,,,,False,,,,
18376,09:45.194,1,False,,,,,True,1559,618,1722,821,False,,,,,False,,,,
18391,09:45.672,1,False,,,,,True,1575,629,1742,829,False,,,,,False,,,,
18406,09:46.150,1,False,,,,,True,1593,621,1762,824,False,,,,,False,,,,
18421,09:46.627,1,False,,,,,True,1664,736,1839,943,False,,,,,False,,,,
18436,09:47.105,2,True,166,807,384,1078,True,1950,650,2155,867,False,,,,,False,,,,
18451,09:47.583,2,True,273,768,475,1028,True,2062,601,2279,836,False,,,,,False,,,,
18466,09:48.060,2,True,334,709,525,963,True,2113,502,2340,751,False,,,,,False,,,,
18481,09:48.538,2,True,166,832,379,1102,True,1961,565,2170,789,False,,,,,False,,,,
18496,09:49.016,2,True,155,894,372,1144,True,2005,610,2220,843,False,,,,,False,,,,
18511,09:49.494,2,True,294,828,499,1075,True,2101,577,2331,813,False,,,,,False,,,,
18526,09:49.971,2,True,310,783,510,1018,True,2119,468,2351,715,False,,,,,False,,,,
18541,09:50.449,2,True,319,626,523,861,True,2132,330,2377,587,False,,,,,False,,,,
18556,09:50.927,2,True,342,730,538,966,True,1968,411,2216,696,False,,,,,False,,,,
18571,09:51.404,2,True,390,691,584,931,True,2183,440,2419,686,False,,,,,False,,,,
18586,09:51.882,2,True,220,756,436,1014,True,2043,538,2263,779,False,,,,,False,,,,
18601,09:52.360,2,True,89,789,321,1058,True,1919,555,2121,785,False,,,,,False,,,,
18616,09:52.837,2,True,149,608,380,870,True,1994,367,2208,610,False,,,,,False,,,,
18631,09:53.315,2,True,-103,757,129,1039,True,1748,538,1931,750,False,,,,,False,,,,
18646,09:53.793,2,True,-20,719,220,994,True,1824,492,2016,715,False,,,,,False,,,,
18661,09:54.270,2,True,-100,705,137,989,True,1770,502,1953,728,False,,,,,False,,,,
18676,09:54.748,1,False,,,,,True,1646,548,1820,754,False,,,,,False,,,,
18691,09:55.226,1,False,,,,,True,1677,554,1852,765,False,,,,,False,,,,
18706,09:55.703,1,False,,,,,True,1721,544,1899,759,False,,,,,False,,,,
18721,09:56.181,1,True,466,712,653,958,False,,,,,False,,,,,False,,,,
18736,09:56.659,1,True,663,744,837,978,False,,,,,False,,,,,False,,,,
18751,09:57.136,1,True,549,762,715,995,False,,,,,False,,,,,False,,,,
18766,09:57.614,1,True,560,648,727,890,False,,,,,False,,,,,False,,,,
18781,09:58.092,1,True,494,548,676,796,False,,,,,False,,,,,False,,,,
18796,09:58.570,2,True,369,639,557,894,True,2090,375,2310,623,False,,,,,False,,,,
18811,09:59.047,1,True,704,635,867,871,False,,,,,False,,,,,False,,,,
18826,09:59.525,1,True,779,648,936,869,False,,,,,False,,,,,False,,,,
18841,10:00.003,1,True,694,542,860,774,False,,,,,False,,,,,False,,,,
18856,10:00.480,1,True,558,473,737,718,False,,,,,False,,,,,False,,,,
18871,10:00.958,1,True,542,428,723,660,False,,,,,False,,,,,False,,,,
18886,10:01.436,1,True,554,361,734,601,False,,,,,False,,,,,False,,,,
18901,10:01.913,1,True,513,345,700,590,False,,,,,False,,,,,False,,,,
18916,10:02.391,1,True,459,408,648,647,False,,,,,False,,,,,False,,,,
18931,10:02.869,1,True,469,386,644,633,False,,,,,False,,,,,False,,,,
18946,10:03.346,1,True,639,512,804,745,False,,,,,False,,,,,False,,,,
18961,10:03.824,1,True,708,514,873,743,False,,,,,False,,,,,False,,,,
18976,10:04.302,1,True,747,637,909,851,False,,,,,False,,,,,False,,,,
18991,10:04.779,1,True,800,587,963,816,False,,,,,False,,,,,False,,,,
19006,10:05.257,1,True,838,591,1004,824,False,,,,,False,,,,,False,,,,
19021,10:05.735,1,True,983,663,1137,871,False,,,,,False,,,,,False,,,,
19036,10:06.212,1,True,991,662,1146,850,False,,,,,False,,,,,False,,,,
19051,10:06.690,1,True,963,649,1123,856,False,,,,,False,,,,,False,,,,
19066,10:07.168,1,True,947,644,1102,852,False,,,,,False,,,,,False,,,,
19081,10:07.646,1,True,966,635,1111,852,False,,,,,False,,,,,False,,,,
19096,10:08.123,1,True,897,630,1042,851,False,,,,,False,,,,,False,,,,
19111,10:08.601,2,True,157,681,359,937,True,1927,545,2131,784,False,,,,,False,,,,
19126,10:09.079,1,False,,,,,True,1514,584,1678,783,False,,,,,False,,,,
19141,10:09.556,1,False,,,,,True,1524,578,1688,783,False,,,,,False,,,,
19156,10:10.034,1,False,,,,,True,1633,556,1804,759,False,,,,,False,,,,
19171,10:10.512,1,False,,,,,True,1658,540,1832,752,False,,,,,False,,,,
19186,10:10.989,1,False,,,,,True,1704,533,1879,736,False,,,,,False,,,,
19201,10:11.467,1,False,,,,,True,1720,501,1900,712,False,,,,,False,,,,
19216,10:11.945,2,True,-91,642,97,908,True,1760,498,1944,715,False,,,,,False,,,,
19231,10:12.422,2,True,-91,639,118,908,True,1774,493,1956,710,False,,,,,False,,,,
19246,10:12.900,2,True,-82,641,147,916,True,1787,505,1972,716,False,,,,,False,,,,
19261,10:13.378,2,True,-85,645,143,923,True,1788,505,1974,721,False,,,,,False,,,,
19276,10:13.855,2,True,-74,650,161,934,True,1800,512,1987,732,False,,,,,False,,,,
19291,10:14.333,2,True,-49,652,186,940,True,1816,509,2004,727,False,,,,,False,,,,
19306,10:14.811,2,True,-93,691,135,977,True,1778,576,1964,791,False,,,,,False,,,,
19321,10:15.288,2,True,-90,639,130,924,True,1783,557,1966,778,False,,,,,False,,,,
19336,10:15.766,2,True,-96,582,134,869,True,1788,533,1974,750,False,,,,,False,,,,
19351,10:16.244,1,False,,,,,True,1764,498,1948,720,False,,,,,False,,,,
19366,10:16.722,2,True,-83,512,155,798,True,1812,434,2001,656,False,,,,,False,,,,
19381,10:17.199,2,True,-87,522,149,808,True,1805,440,1993,664,False,,,,,False,,,,
19396,10:17.677,1,False,,,,,True,1657,494,1832,713,False,,,,,False,,,,
19411,10:18.155,1,False,,,,,True,1603,545,1772,756,False,,,,,False,,,,
19426,10:18.632,1,False,,,,,True,1590,537,1756,747,False,,,,,False,,,,
19441,10:19.110,1,False,,,,,True,1592,528,1762,734,False,,,,,False,,,,
19456,10:19.588,1,False,,,,,True,1600,519,1770,728,False,,,,,False,,,,
19471,10:20.065,1,False,,,,,True,1610,518,1782,729,False,,,,,False,,,,
19486,10:20.543,1,False,,,,,True,1681,517,1856,726,False,,,,,False,,,,
19501,10:21.021,1,False,,,,,True,1681,523,1855,734,False,,,,,False,,,,
19516,10:21.498,2,True,-54,583,162,851,True,1792,489,1975,708,False,,,,,False,,,,
19531,10:21.976,2,True,-87,591,113,861,True,1754,493,1934,711,False,,,,,False,,,,
19546,10:22.454,2,True,-38,567,168,839,True,1800,480,1985,698,False,,,,,False,,,,
19561,10:22.931,2,True,351,613,530,863,True,2126,465,2357,713,False,,,,,False,,,,
19576,10:23.409,2,True,407,574,593,822,True,2220,444,2443,687,False,,,,,False,,,,
19591,10:23.887,2,True,386,592,581,847,True,2187,461,2415,698,False,,,,,False,,,,
19606,10:24.364,2,True,380,609,575,863,True,2179,469,2405,710,False,,,,,False,,,,
19621,10:24.842,2,True,405,578,585,830,True,2187,459,2411,697,False,,,,,False,,,,
19636,10:25.320,2,True,261,624,453,877,True,2022,459,2238,699,False,,,,,False,,,,
19651,10:25.798,2,True,377,675,559,925,True,2135,519,2364,760,False,,,,,False,,,,
19666,10:26.275,2,True,423,637,604,881,True,2202,507,2421,738,False,,,,,False,,,,
19681,10:26.753,2,True,475,610,653,853,True,2285,506,2478,731,False,,,,,False,,,,
19696,10:27.231,2,True,434,608,615,856,True,2238,498,2446,729,False,,,,,False,,,,
19711,10:27.708,2,True,426,590,610,841,True,2237,472,2441,705,False,,,,,False,,,,
19726,10:28.186,2,True,416,620,596,870,True,2220,496,2440,729,False,,,,,False,,,,
19741,10:28.664,2,True,407,624,590,876,True,2205,520,2424,754,False,,,,,False,,,,
19756,10:29.141,2,True,365,624,552,869,True,2159,480,2392,727,False,,,,,False,,,,
19771,10:29.619,2,True,367,607,554,854,True,2162,473,2386,715,False,,,,,False,,,,
19786,10:30.097,2,True,412,623,596,871,True,2213,477,2420,709,False,,,,,False,,,,
19801,10:30.574,2,True,310,639,511,891,True,2112,451,2342,700,False,,,,,False,,,,
19816,10:31.052,2,True,157,670,377,940,True,1971,535,2177,765,False,,,,,False,,,,
19831,10:31.530,2,True,-97,708,119,998,True,1746,582,1924,793,False,,,,,False,,,,
19846,10:32.007,2,True,-52,706,185,988,True,1795,572,1980,790,False,,,,,False,,,,
19861,10:32.485,2,True,-4,701,223,970,True,1815,536,2005,756,False,,,,,False,,,,
19876,10:32.963,2,True,42,681,273,953,True,1857,517,2047,734,False,,,,,False,,,,
19891,10:33.440,2,True,58,677,289,950,True,1887,488,2083,716,False,,,,,False,,,,
19906,10:33.918,2,True,-21,675,201,950,True,1825,495,2010,714,False,,,,,False,,,,
19921,10:34.396,2,True,40,626,264,897,True,1867,450,2059,670,False,,,,,False,,,,
